customer_id,age,gender,city,category,purchase_channel,payment_method,loyalty_tier,purchase_amount_inr,discount_applied,discount_pct,review_rating,days_since_last_purchase,total_orders_last_year,returned_item,subscribed_newsletter,churned
CUST00665,39,Male,Pune,Apparel,Online App,Net Banking,Silver,722.36,0,0.0,3.5,30,5,0,1,0
CUST00666,41,Male,Jaipur,Apparel,Website,Cash on Delivery,Gold,1640.66,0,0.0,4.5,54,10,0,0,0
CUST00667,18,Male,Jaipur,Beauty & Personal Care,In-Store,Debit Card,Bronze,969.35,0,0.0,4.2,19,3,0,0,0
CUST00668,33,Female,Jaipur,Apparel,In-Store,Cash on Delivery,Platinum,916.31,1,36.4,4.3,38,2,0,0,0
CUST00669,26,Female,Bhopal,Electronics,Online App,Net Banking,Silver,3867.23,1,33.7,3.7,39,5,0,0,0
CUST00670,30,Male,Kolkata,Apparel,Online App,Debit Card,Bronze,441.78,1,5.6,3.4,10,6,0,0,0
CUST00671,25,Female,Jaipur,Books,Website,Net Banking,Silver,510.8,0,0.0,3.4,130,8,0,0,1
CUST00672,53,Female,Ahmedabad,Books,Website,UPI,Bronze,376.9,1,23.6,2.5,33,2,0,1,1
CUST00673,20,Male,Delhi,Sports & Fitness,In-Store,UPI,Silver,1645.23,1,17.7,4.2,4,3,0,0,0
CUST00674,41,Female,Jaipur,Electronics,Online App,Credit Card,Silver,6184.9,1,24.6,4.6,4,4,0,0,0
CUST00675,20,Female,Hyderabad,Sports & Fitness,Online App,Net Banking,Gold,1951.79,1,35.5,3.2,16,4,0,1,0
CUST00676,18,Male,Chennai,Home & Kitchen,In-Store,Cash on Delivery,Silver,1990.73,0,0.0,4.3,9,10,0,0,0
CUST00677,47,Female,Bhopal,Sports & Fitness,In-Store,Net Banking,Gold,150.0,1,23.6,3.9,68,6,0,1,0
CUST00678,29,Male,Hyderabad,Beauty & Personal Care,Online App,Net Banking,Gold,1277.42,0,0.0,3.8,39,8,1,0,0
CUST00679,36,Female,Delhi,Books,Online App,Credit Card,Gold,323.68,0,0.0,2.4,51,7,0,0,0
CUST00680,18,Male,Ahmedabad,Home & Kitchen,Online App,UPI,Bronze,2925.52,0,0.0,4.0,103,5,0,0,1
CUST00681,36,Female,Kolkata,Sports & Fitness,Online App,Debit Card,Silver,1443.39,1,23.6,3.5,2,9,0,0,0
CUST00682,22,Male,Pune,Apparel,Website,Credit Card,Silver,1198.89,1,31.9,3.9,106,9,0,0,0
CUST00683,52,Female,Bangalore,Sports & Fitness,In-Store,Cash on Delivery,Bronze,1207.29,1,34.4,4.6,94,7,0,1,1
CUST00684,19,Male,Bangalore,Apparel,Online App,Debit Card,Silver,1205.11,0,0.0,2.7,84,4,0,0,0
CUST00685,21,Male,Chennai,Home & Kitchen,Online App,Net Banking,Silver,2804.94,0,0.0,3.8,15,9,0,1,0
CUST00686,29,Female,Ahmedabad,Grocery,Online App,Net Banking,Platinum,458.09,0,0.0,3.8,57,4,1,0,0
CUST00687,52,Female,Pune,Beauty & Personal Care,In-Store,Cash on Delivery,Silver,150.0,1,30.5,3.5,95,4,1,0,1
CUST00688,29,Male,Ahmedabad,Electronics,Online App,Cash on Delivery,Bronze,2937.74,0,0.0,4.4,13,5,0,0,0
CUST00689,38,Female,Delhi,Home & Kitchen,Online App,Credit Card,Silver,1539.36,0,0.0,2.9,0,6,1,0,0
CUST00690,35,Male,Delhi,Sports & Fitness,In-Store,UPI,Platinum,1583.81,0,0.0,2.7,48,2,0,1,1
CUST00691,35,Male,Chennai,Beauty & Personal Care,Online App,Net Banking,Bronze,1071.45,0,0.0,5.0,118,7,0,0,1
CUST00692,23,Female,Bhopal,Electronics,Online App,Net Banking,Gold,3387.31,0,0.0,4.7,49,10,0,0,0
CUST00693,26,Female,Kolkata,Apparel,In-Store,Cash on Delivery,Bronze,1947.02,0,0.0,3.4,15,6,0,1,0
CUST00694,20,Female,Delhi,Sports & Fitness,Website,UPI,Bronze,1929.81,1,14.6,3.2,41,5,0,0,0
CUST00695,20,Male,Hyderabad,Apparel,In-Store,Debit Card,Silver,1415.92,0,0.0,3.3,142,5,0,1,1
CUST00696,28,Female,Ahmedabad,Sports & Fitness,Website,Credit Card,Bronze,2481.7,0,0.0,3.9,8,5,0,1,0
CUST00697,18,Female,Delhi,Books,Website,Debit Card,Silver,691.08,0,0.0,3.3,6,7,0,0,0
CUST00698,46,Male,Pune,Beauty & Personal Care,In-Store,UPI,Silver,1055.65,0,0.0,3.3,25,4,0,0,0
CUST00699,32,Female,Ahmedabad,Books,In-Store,Debit Card,Silver,150.0,1,34.6,3.6,65,2,0,0,0
CUST00700,46,Female,Ahmedabad,Books,Online App,Credit Card,Bronze,372.78,0,0.0,4.8,47,5,0,1,0
CUST00701,29,Male,Pune,Home & Kitchen,Website,UPI,Silver,2818.23,1,11.4,2.7,22,6,0,1,0
CUST00702,46,Female,Chennai,Grocery,In-Store,Debit Card,Bronze,915.61,1,17.7,4.0,2,4,0,0,0
CUST00703,36,Male,Mumbai,Apparel,Website,Debit Card,Gold,1457.99,0,0.0,3.4,113,4,1,0,0
CUST00704,33,Male,Bangalore,Sports & Fitness,Online App,Credit Card,Gold,1885.18,1,29.1,3.3,43,5,1,1,0
CUST00705,55,Male,Kolkata,Beauty & Personal Care,In-Store,UPI,Gold,1206.96,1,21.8,4.5,6,3,0,0,0
CUST00706,31,Female,Jaipur,Sports & Fitness,Website,Debit Card,Bronze,989.2,0,0.0,2.6,10,4,0,0,1
CUST00707,44,Male,Bangalore,Books,Online App,Credit Card,Bronze,643.25,1,19.9,3.3,14,4,0,0,0
CUST00708,30,Male,Ahmedabad,Grocery,Online App,Credit Card,Bronze,489.65,1,23.0,4.0,129,13,0,0,1
CUST00709,58,Female,Mumbai,Electronics,Online App,UPI,Gold,150.0,1,37.2,3.7,38,4,0,1,0
CUST00710,47,Male,Chennai,Electronics,Online App,Debit Card,Platinum,2417.51,0,0.0,4.2,5,7,0,0,0
CUST00711,18,Male,Bhopal,Sports & Fitness,Online App,Cash on Delivery,Gold,1128.69,0,0.0,1.8,89,9,0,1,0
CUST00712,25,Male,Bhopal,Electronics,In-Store,UPI,Platinum,2211.21,1,34.8,2.9,46,6,0,1,0
CUST00713,44,Male,Ahmedabad,Books,In-Store,Credit Card,Gold,761.27,1,19.8,4.3,3,3,0,0,0
CUST00714,51,Female,Delhi,Beauty & Personal Care,Online App,Credit Card,Silver,205.67,0,0.0,4.5,57,6,0,1,0
CUST00715,40,Male,Chennai,Beauty & Personal Care,Online App,Debit Card,Silver,843.67,1,29.0,4.2,13,5,0,0,0
CUST00716,47,Female,Pune,Grocery,Online App,UPI,Gold,714.86,1,37.9,4.7,58,7,0,0,0
CUST00717,31,Female,Delhi,Beauty & Personal Care,Online App,UPI,Bronze,854.13,0,0.0,4.0,14,6,0,1,0
CUST00718,30,Male,Delhi,Home & Kitchen,In-Store,Debit Card,Bronze,554.49,1,19.2,3.1,55,7,0,0,0
CUST00719,30,Female,Pune,Grocery,Website,Cash on Delivery,Silver,237.32,1,33.0,3.8,38,6,1,0,0
CUST00720,29,Female,Ahmedabad,Sports & Fitness,Online App,Net Banking,Bronze,1518.91,0,0.0,4.4,11,8,0,1,0
CUST00721,28,Male,Mumbai,Electronics,Website,UPI,Silver,7256.96,0,0.0,1.8,60,8,0,1,0
CUST00722,37,Female,Bangalore,Home & Kitchen,Website,UPI,Gold,2439.57,1,23.2,3.8,11,7,0,0,0
CUST00723,32,Female,Ahmedabad,Beauty & Personal Care,Website,Cash on Delivery,Bronze,1117.31,1,24.1,5.0,17,5,1,0,0
CUST00724,37,Female,Delhi,Beauty & Personal Care,Website,Net Banking,Silver,915.49,0,0.0,4.5,34,13,0,1,0
CUST00725,35,Female,Bangalore,Beauty & Personal Care,Online App,Debit Card,Gold,923.41,0,0.0,4.6,33,8,0,1,0
CUST00726,24,Female,Ahmedabad,Sports & Fitness,In-Store,Cash on Delivery,Bronze,3052.56,0,0.0,4.0,23,6,0,0,0
CUST00727,33,Female,Pune,Home & Kitchen,Online App,Cash on Delivery,Bronze,2155.3,1,17.2,4.0,48,9,0,0,0
CUST00728,41,Female,Kolkata,Electronics,Online App,Debit Card,Silver,5738.77,0,0.0,3.5,1,3,0,0,0
CUST00729,32,Female,Jaipur,Electronics,In-Store,UPI,Gold,4527.05,0,0.0,2.2,5,4,0,0,0
CUST00730,18,Male,Ahmedabad,Books,In-Store,Cash on Delivery,Silver,528.61,0,0.0,4.3,4,9,0,0,0
CUST00731,45,Male,Chennai,Beauty & Personal Care,Website,Debit Card,Silver,1135.02,1,8.5,4.7,128,2,0,0,1
CUST00732,35,Female,Bangalore,Sports & Fitness,Online App,Net Banking,Bronze,2429.27,1,39.1,4.0,84,4,0,1,0
CUST00733,32,Male,Pune,Home & Kitchen,Online App,Cash on Delivery,Silver,2822.64,0,0.0,3.7,60,6,0,0,0
CUST00734,43,Male,Jaipur,Home & Kitchen,Online App,Cash on Delivery,Gold,3930.89,0,0.0,3.9,18,8,0,1,0
CUST00735,19,Female,Bhopal,Grocery,Online App,Cash on Delivery,Bronze,897.09,0,0.0,4.8,17,4,0,0,0
CUST00736,25,Male,Mumbai,Books,Website,Credit Card,Silver,633.89,0,0.0,5.0,74,3,1,1,0
CUST00737,36,Female,Pune,Books,Website,Cash on Delivery,Gold,150.0,1,37.7,2.9,57,3,0,0,0
CUST00738,50,Male,Chennai,Beauty & Personal Care,Online App,Credit Card,Gold,1128.72,1,34.5,3.8,57,6,0,1,0
CUST00739,53,Male,Hyderabad,Grocery,Online App,Debit Card,Silver,1336.31,0,0.0,4.5,104,9,0,0,0
CUST00740,34,Male,Bangalore,Apparel,Online App,Debit Card,Silver,843.02,1,20.3,4.4,19,5,0,0,0
CUST00741,49,Male,Pune,Apparel,Online App,Debit Card,Silver,590.29,0,0.0,3.1,97,6,0,1,1
CUST00742,41,Female,Mumbai,Electronics,In-Store,UPI,Bronze,6368.42,0,0.0,4.6,26,8,0,1,0
CUST00743,38,Female,Delhi,Beauty & Personal Care,In-Store,Credit Card,Bronze,1224.43,1,22.5,4.7,10,7,0,1,0
CUST00744,30,Female,Ahmedabad,Electronics,Online App,UPI,Gold,3384.65,0,0.0,3.1,31,6,0,1,0
CUST00745,32,Male,Kolkata,Apparel,Online App,Credit Card,Bronze,1111.64,0,0.0,3.2,94,2,0,1,1
CUST00746,52,Male,Ahmedabad,Sports & Fitness,Online App,UPI,Bronze,2253.73,0,0.0,1.9,94,9,0,1,1
CUST00747,24,Male,Chennai,Beauty & Personal Care,Website,Debit Card,Bronze,150.0,1,26.2,4.4,16,4,0,1,0
CUST00748,18,Male,Hyderabad,Home & Kitchen,Website,Debit Card,Silver,2605.92,1,36.6,3.1,63,3,0,0,0
CUST00749,53,Male,Ahmedabad,Beauty & Personal Care,Online App,Net Banking,Platinum,1905.2,1,15.5,4.0,39,10,1,1,0
CUST00750,42,Female,Hyderabad,Grocery,In-Store,Net Banking,Silver,993.3,1,31.8,3.0,11,1,0,0,0
CUST00751,27,Male,Ahmedabad,Beauty & Personal Care,Website,Debit Card,Gold,414.72,1,33.7,3.4,158,6,0,1,1
CUST00752,33,Male,Chennai,Beauty & Personal Care,Website,Cash on Delivery,Gold,651.89,0,0.0,2.6,92,4,0,0,1
CUST00753,18,Male,Ahmedabad,Grocery,Website,UPI,Silver,754.71,1,16.0,5.0,96,7,0,0,0
CUST00754,30,Male,Jaipur,Books,Online App,Debit Card,Silver,671.19,1,9.7,4.3,103,2,0,0,1
CUST00755,34,Female,Pune,Apparel,Online App,Debit Card,Bronze,150.0,1,38.1,3.8,8,10,1,0,0
CUST00756,29,Male,Bhopal,Books,Website,Credit Card,Platinum,486.98,1,11.9,3.2,15,4,0,0,0
CUST00757,32,Female,Jaipur,Beauty & Personal Care,Website,Credit Card,Bronze,408.73,0,0.0,4.1,22,7,1,0,0
CUST00758,53,Female,Ahmedabad,Grocery,Website,UPI,Bronze,647.92,0,0.0,4.4,83,5,1,1,0
CUST00759,19,Female,Pune,Books,Website,Credit Card,Silver,215.54,0,0.0,2.1,5,2,0,1,1
CUST00760,29,Male,Kolkata,Apparel,Online App,Credit Card,Bronze,1581.56,1,13.2,5.0,46,6,0,0,0
CUST00761,18,Female,Delhi,Electronics,Website,Debit Card,Platinum,5647.12,0,0.0,4.9,99,4,0,0,0
CUST00762,18,Female,Jaipur,Home & Kitchen,Online App,Cash on Delivery,Bronze,851.24,0,0.0,2.9,56,3,0,1,1
CUST00763,30,Male,Mumbai,Home & Kitchen,Website,Net Banking,Bronze,1122.0,0,0.0,5.0,32,5,0,1,0
CUST00764,27,Male,Jaipur,Apparel,Online App,Cash on Delivery,Silver,930.27,0,0.0,2.6,0,5,0,0,0
CUST00765,41,Female,Bangalore,Home & Kitchen,Online App,UPI,Platinum,1475.89,0,0.0,3.0,105,8,1,0,0
CUST00766,42,Female,Kolkata,Home & Kitchen,In-Store,Debit Card,Silver,1606.95,1,14.2,5.0,18,4,0,1,0
CUST00767,37,Female,Ahmedabad,Grocery,In-Store,Cash on Delivery,Gold,495.25,1,32.9,3.1,123,2,0,0,1
CUST00768,26,Male,Bangalore,Electronics,Website,Credit Card,Gold,844.84,0,0.0,3.9,6,7,1,1,0
CUST00769,35,Male,Ahmedabad,Home & Kitchen,In-Store,Cash on Delivery,Silver,845.86,0,0.0,4.5,9,5,0,1,0
CUST00770,35,Male,Chennai,Electronics,Online App,Debit Card,Bronze,5781.52,0,0.0,3.0,68,7,0,0,0
CUST00771,35,Male,Jaipur,Electronics,Website,Cash on Delivery,Bronze,778.27,1,13.6,4.1,26,8,0,0,0
CUST00772,48,Female,Mumbai,Home & Kitchen,Website,UPI,Bronze,2868.61,1,38.3,3.1,34,7,0,0,0
CUST00773,42,Male,Ahmedabad,Grocery,Website,Net Banking,Silver,150.0,1,25.8,4.2,13,5,0,1,0
CUST00774,30,Female,Chennai,Books,In-Store,Cash on Delivery,Bronze,411.28,1,33.1,5.0,56,6,0,1,0
CUST00775,31,Male,Bhopal,Sports & Fitness,Online App,Net Banking,Bronze,2989.98,0,0.0,4.5,41,4,0,0,0
CUST00776,42,Male,Hyderabad,Apparel,Online App,Net Banking,Bronze,1413.55,1,27.9,4.7,13,5,0,0,0
CUST00777,51,Female,Pune,Books,Website,Debit Card,Silver,441.4,1,22.9,3.2,12,9,0,1,0
CUST00778,24,Female,Pune,Sports & Fitness,Website,UPI,Gold,1285.87,1,26.5,5.0,8,9,0,0,0
CUST00779,50,Male,Bhopal,Home & Kitchen,In-Store,Credit Card,Silver,2414.26,1,37.6,3.5,13,2,0,1,0
CUST00780,34,Male,Pune,Beauty & Personal Care,Online App,Net Banking,Bronze,1171.33,1,29.0,4.0,46,7,0,0,0
CUST00781,22,Female,Pune,Sports & Fitness,Online App,UPI,Platinum,1862.61,0,0.0,3.4,67,9,0,0,0
CUST00782,41,Female,Jaipur,Grocery,Online App,Debit Card,Silver,665.97,1,5.6,5.0,34,7,0,0,0
CUST00783,43,Male,Kolkata,Electronics,Online App,Debit Card,Bronze,2859.28,1,31.5,4.2,215,6,0,1,1
CUST00784,37,Female,Bangalore,Apparel,Online App,Cash on Delivery,Bronze,1292.84,1,20.2,4.0,2,6,0,0,0
CUST00785,42,Male,Bangalore,Books,Website,Net Banking,Gold,456.75,1,26.1,4.4,0,5,0,1,0
CUST00786,44,Female,Kolkata,Grocery,Online App,Credit Card,Bronze,826.59,0,0.0,2.7,4,5,0,1,1
CUST00787,41,Male,Mumbai,Apparel,Website,Credit Card,Silver,1353.39,0,0.0,3.4,15,6,0,1,0
CUST00788,39,Male,Delhi,Home & Kitchen,Website,Credit Card,Silver,2148.23,0,0.0,3.7,7,4,0,0,0
CUST00789,23,Female,Ahmedabad,Beauty & Personal Care,Online App,Net Banking,Silver,1689.7,0,0.0,2.4,91,9,0,1,1
CUST00790,28,Male,Chennai,Electronics,Online App,Net Banking,Platinum,4377.07,1,30.8,3.0,50,4,0,0,0
CUST00791,22,Female,Mumbai,Beauty & Personal Care,Online App,Cash on Delivery,Silver,592.17,1,28.8,2.8,32,5,0,0,0
CUST00792,24,Male,Bhopal,Electronics,Online App,Debit Card,Silver,6048.33,0,0.0,4.6,49,8,0,1,0
CUST00793,33,Male,Ahmedabad,Sports & Fitness,In-Store,Debit Card,Silver,1304.12,0,0.0,3.8,79,9,0,1,0
CUST00794,19,Female,Chennai,Beauty & Personal Care,Online App,Credit Card,Silver,825.27,1,37.3,5.0,17,8,0,1,0
CUST00795,38,Female,Bangalore,Home & Kitchen,Website,Net Banking,Platinum,1166.99,1,28.6,4.9,1,8,0,1,0
CUST00796,33,Male,Jaipur,Apparel,Online App,UPI,Silver,1022.82,0,0.0,3.7,13,3,0,1,0
CUST00797,37,Male,Kolkata,Beauty & Personal Care,Online App,Credit Card,Silver,1176.33,1,17.6,4.2,19,5,0,1,0
CUST00798,42,Male,Bhopal,Electronics,In-Store,Debit Card,Silver,7256.39,1,9.2,4.2,43,1,0,0,0
CUST00799,44,Female,Chennai,Grocery,Online App,Cash on Delivery,Bronze,674.89,0,0.0,4.5,29,5,0,0,0
CUST00800,18,Male,Mumbai,Beauty & Personal Care,Website,UPI,Platinum,702.29,1,26.3,3.5,47,10,0,0,0
CUST00801,48,Male,Bhopal,Electronics,Online App,UPI,Gold,8278.93,1,10.5,3.9,1,6,0,0,0
CUST00802,57,Female,Delhi,Apparel,Website,Debit Card,Gold,1341.69,0,0.0,4.2,21,8,0,1,0
CUST00803,34,Male,Hyderabad,Grocery,In-Store,Debit Card,Bronze,219.6,0,0.0,3.1,13,3,0,1,0
CUST00804,28,Female,Chennai,Books,Website,Credit Card,Gold,492.87,0,0.0,3.1,4,4,0,0,0
CUST00805,33,Female,Kolkata,Beauty & Personal Care,In-Store,Cash on Delivery,Gold,1378.86,0,0.0,4.2,51,5,0,0,0
CUST00806,46,Male,Bhopal,Electronics,Online App,Debit Card,Silver,6063.2,1,20.2,5.0,36,6,0,0,0
CUST00807,30,Male,Jaipur,Electronics,In-Store,Cash on Delivery,Platinum,6355.65,0,0.0,3.6,14,4,1,1,0
CUST00808,38,Female,Chennai,Home & Kitchen,Online App,Debit Card,Platinum,2374.21,1,10.1,5.0,43,6,0,1,0
CUST00809,21,Female,Chennai,Grocery,Website,Net Banking,Gold,716.77,1,7.9,2.4,9,7,0,0,0
CUST00810,34,Male,Bhopal,Sports & Fitness,Online App,UPI,Silver,1739.68,0,0.0,5.0,85,5,0,1,0
CUST00811,44,Male,Mumbai,Grocery,Website,Debit Card,Bronze,920.94,1,30.4,3.3,33,4,1,0,0
CUST00812,26,Male,Chennai,Home & Kitchen,Website,Debit Card,Bronze,2398.05,1,37.9,4.0,18,7,0,0,0
CUST00813,53,Male,Ahmedabad,Home & Kitchen,In-Store,Cash on Delivery,Silver,2551.36,1,27.0,3.4,13,9,0,0,0
CUST00814,40,Female,Pune,Home & Kitchen,Website,Cash on Delivery,Silver,2088.21,1,23.2,2.6,17,5,0,0,0
CUST00815,41,Male,Chennai,Beauty & Personal Care,Online App,Net Banking,Gold,846.95,0,0.0,3.9,31,7,0,1,0
CUST00816,32,Female,Hyderabad,Beauty & Personal Care,Online App,Cash on Delivery,Silver,318.25,1,32.3,3.1,27,8,0,0,0
CUST00817,18,Female,Ahmedabad,Books,In-Store,Net Banking,Gold,221.58,0,0.0,3.1,43,2,0,0,0
CUST00818,32,Female,Ahmedabad,Apparel,In-Store,Cash on Delivery,Gold,1112.45,0,0.0,5.0,172,6,0,0,1
CUST00819,43,Male,Bhopal,Home & Kitchen,In-Store,UPI,Silver,1367.09,0,0.0,3.7,107,6,0,0,0
CUST00820,37,Male,Bhopal,Apparel,Online App,Debit Card,Platinum,1549.52,0,0.0,3.0,9,4,0,1,0
CUST00821,18,Male,Jaipur,Beauty & Personal Care,Online App,Debit Card,Gold,732.57,0,0.0,4.9,56,5,0,0,0
CUST00822,33,Male,Bhopal,Home & Kitchen,Online App,UPI,Silver,3015.11,1,24.8,3.6,6,9,1,1,0
CUST00823,25,Female,Jaipur,Apparel,Website,Cash on Delivery,Silver,1145.48,1,28.4,3.4,4,5,0,1,0
CUST00824,47,Male,Jaipur,Books,Website,Net Banking,Bronze,365.26,0,0.0,4.9,41,8,0,1,0
CUST00825,41,Female,Pune,Books,Online App,Credit Card,Gold,567.79,1,32.9,3.0,89,10,0,0,0
CUST00826,43,Male,Bhopal,Electronics,Online App,Cash on Delivery,Silver,8471.64,1,38.5,4.0,31,4,0,1,0
CUST00827,28,Male,Delhi,Books,In-Store,Credit Card,Platinum,321.96,0,0.0,5.0,7,7,0,1,0
CUST00828,49,Female,Delhi,Grocery,Website,Debit Card,Silver,330.09,0,0.0,4.1,26,8,0,0,0
CUST00829,29,Female,Bangalore,Beauty & Personal Care,Online App,Cash on Delivery,Bronze,1686.86,0,0.0,3.7,15,10,0,0,0
CUST00830,42,Male,Pune,Apparel,Online App,UPI,Bronze,414.87,1,28.8,3.7,20,6,0,1,0
CUST00831,18,Male,Mumbai,Books,Online App,Net Banking,Bronze,265.46,0,0.0,4.0,38,6,1,0,0
CUST00832,49,Male,Mumbai,Apparel,Online App,Cash on Delivery,Silver,582.68,0,0.0,3.2,53,4,0,0,0
CUST00833,18,Male,Pune,Electronics,Online App,Cash on Delivery,Silver,6404.04,0,0.0,3.4,42,4,0,0,0
CUST00834,29,Male,Pune,Sports & Fitness,In-Store,UPI,Bronze,2539.47,1,32.5,3.3,25,6,0,0,0
CUST00835,33,Male,Bhopal,Apparel,Website,Credit Card,Bronze,2261.13,1,32.4,4.6,60,8,0,0,0
CUST00836,58,Female,Mumbai,Electronics,In-Store,Cash on Delivery,Bronze,4731.21,1,5.0,3.4,25,4,1,0,0
CUST00837,43,Female,Kolkata,Home & Kitchen,In-Store,Credit Card,Silver,2876.84,0,0.0,3.7,137,6,0,1,1
CUST00838,43,Male,Pune,Electronics,Online App,UPI,Gold,2755.53,1,40.0,3.9,87,5,0,0,0
CUST00839,42,Female,Chennai,Books,Online App,Net Banking,Bronze,533.05,1,16.3,4.6,40,10,0,1,0
CUST00840,32,Female,Mumbai,Books,Online App,UPI,Silver,915.04,0,0.0,2.7,33,4,0,0,0
CUST00841,20,Female,Kolkata,Sports & Fitness,Online App,UPI,Silver,3062.75,1,33.6,4.5,54,5,0,0,0
CUST00842,29,Female,Jaipur,Home & Kitchen,Online App,UPI,Bronze,2035.26,0,0.0,4.6,10,9,0,0,0
CUST00843,28,Male,Pune,Books,In-Store,Debit Card,Bronze,258.27,1,26.9,4.6,104,9,0,0,1
CUST00844,18,Female,Chennai,Electronics,Online App,Cash on Delivery,Bronze,4378.85,0,0.0,4.4,63,7,0,0,0
CUST00845,38,Female,Jaipur,Sports & Fitness,Website,Cash on Delivery,Bronze,1931.12,1,28.5,4.2,37,7,0,0,0
CUST00846,37,Male,Delhi,Apparel,Online App,Cash on Delivery,Gold,2217.24,1,30.5,2.7,6,1,0,1,1
CUST00847,26,Male,Bhopal,Sports & Fitness,Online App,Cash on Delivery,Gold,1355.88,0,0.0,4.3,42,6,0,1,0
CUST00848,37,Male,Chennai,Beauty & Personal Care,In-Store,Net Banking,Bronze,624.11,1,21.3,3.8,72,4,0,1,0
CUST00849,53,Male,Mumbai,Home & Kitchen,In-Store,Cash on Delivery,Silver,2049.27,0,0.0,2.9,26,6,0,0,0
CUST00850,28,Male,Hyderabad,Books,Online App,UPI,Platinum,150.0,0,0.0,4.3,126,4,0,0,0
CUST00851,42,Male,Mumbai,Beauty & Personal Care,Online App,UPI,Silver,495.99,1,16.7,3.9,98,6,0,0,1
CUST00852,18,Male,Chennai,Grocery,Online App,Debit Card,Silver,869.04,0,0.0,5.0,20,5,0,0,0
CUST00853,35,Female,Delhi,Books,Online App,UPI,Bronze,170.72,0,0.0,5.0,94,4,0,0,1
CUST00854,19,Male,Bangalore,Electronics,In-Store,Net Banking,Bronze,2752.19,1,20.1,4.3,46,4,0,0,0
CUST00855,23,Male,Pune,Grocery,Online App,UPI,Silver,907.57,0,0.0,4.4,39,7,0,1,0
CUST00856,47,Male,Ahmedabad,Beauty & Personal Care,Website,Net Banking,Gold,1277.35,1,16.9,3.1,71,7,1,1,0
CUST00857,23,Female,Bhopal,Home & Kitchen,Website,UPI,Bronze,3333.82,1,7.4,3.3,76,4,0,0,0
CUST00858,46,Male,Bhopal,Home & Kitchen,Online App,Net Banking,Gold,1962.63,0,0.0,3.2,81,4,0,1,0
CUST00859,39,Male,Bangalore,Home & Kitchen,Website,Cash on Delivery,Platinum,3417.21,1,15.9,5.0,5,8,1,1,0
CUST00860,41,Male,Ahmedabad,Home & Kitchen,Website,Debit Card,Bronze,2543.45,0,0.0,3.2,31,4,0,1,0
CUST00861,19,Male,Hyderabad,Sports & Fitness,In-Store,Cash on Delivery,Gold,1265.52,0,0.0,4.4,38,9,0,0,0
CUST00862,34,Male,Delhi,Home & Kitchen,Online App,Net Banking,Silver,150.0,1,26.0,3.9,44,8,0,0,0
CUST00863,24,Female,Jaipur,Home & Kitchen,Online App,Credit Card,Bronze,2211.98,1,36.9,4.0,20,5,0,1,0
CUST00864,51,Male,Hyderabad,Beauty & Personal Care,Website,Credit Card,Silver,566.0,1,33.5,4.0,121,6,0,0,0
CUST00865,29,Female,Bangalore,Grocery,In-Store,Debit Card,Bronze,993.47,0,0.0,2.9,3,5,0,0,1
CUST00866,37,Female,Hyderabad,Books,Website,Debit Card,Bronze,194.16,0,0.0,5.0,28,3,0,0,0
CUST00867,36,Female,Bangalore,Home & Kitchen,In-Store,Credit Card,Bronze,2053.2,0,0.0,3.9,42,4,0,1,0
CUST00868,23,Male,Bangalore,Beauty & Personal Care,Website,UPI,Bronze,1096.59,0,0.0,3.5,24,7,0,0,0
CUST00869,34,Female,Bangalore,Sports & Fitness,In-Store,Cash on Delivery,Gold,1661.07,1,7.3,2.8,17,6,0,1,0
CUST00870,45,Male,Hyderabad,Sports & Fitness,Online App,Debit Card,Bronze,2964.27,0,0.0,3.2,36,7,0,1,0
CUST00871,22,Male,Bhopal,Home & Kitchen,Website,Debit Card,Bronze,2694.1,1,14.8,4.4,12,11,0,0,0
CUST00872,32,Female,Hyderabad,Books,Online App,Net Banking,Gold,519.29,1,10.9,4.6,48,10,0,1,0
CUST00873,30,Female,Ahmedabad,Sports & Fitness,Website,Debit Card,Gold,1702.16,0,0.0,4.0,94,13,0,1,1
CUST00874,39,Female,Pune,Sports & Fitness,Online App,Cash on Delivery,Silver,150.0,0,0.0,2.9,37,3,1,0,0
CUST00875,43,Male,Kolkata,Apparel,Online App,Net Banking,Silver,1511.16,1,18.1,4.0,13,8,0,0,0
CUST00876,40,Male,Pune,Beauty & Personal Care,Website,Credit Card,Silver,479.57,0,0.0,3.6,1,7,0,0,0
CUST00877,30,Female,Kolkata,Beauty & Personal Care,Online App,Net Banking,Bronze,969.12,0,0.0,4.1,1,2,0,0,1
CUST00878,37,Male,Chennai,Electronics,Online App,Cash on Delivery,Silver,1398.05,1,32.5,4.1,109,4,1,0,0
CUST00879,36,Male,Chennai,Electronics,Website,Debit Card,Bronze,4069.31,0,0.0,5.0,57,7,0,1,0
CUST00880,18,Female,Hyderabad,Books,Website,Credit Card,Platinum,150.0,1,30.9,3.6,54,9,1,0,0
CUST00881,44,Female,Pune,Grocery,Online App,Net Banking,Platinum,337.33,1,31.5,2.8,1,9,0,1,0
CUST00882,40,Male,Kolkata,Apparel,Online App,Credit Card,Silver,1035.2,0,0.0,4.9,26,7,0,1,0
CUST00883,41,Female,Chennai,Grocery,Online App,Credit Card,Silver,501.16,1,19.6,2.0,89,4,0,1,0
CUST00884,29,Male,Chennai,Apparel,Website,Credit Card,Bronze,1368.28,1,22.5,3.8,8,8,0,0,0
